review	rating
2 knivar och 523 kr.Inte i närheten av vad jag uppfattade i deras kampanjerbjudande...Spelar ingen roll hur bra knivarna blir. Känner mig totalt grundlurad.	1
Trots flera meddelanden så har mitt abonnemang inte trätt i kraft. Krångliga regler och ingen struktur i hemsidan.Slipningen va dock OK	1
Detta bolag har ingen hantering av knivbrev som kommit i retur på grund av adressändring. Fakturan däremot letar sig fram med hjälp av adressändring. Så de vill ha betalt för luft. Det är ganska synd att ha den typen av relation med sina kunder, där man gärna fakturerar för tjänsten men har noll hantering av brev som kommit i retur. Dessutom är det tråkigt att se hur företaget argumenterar emot sina kunder på denna sida. Det slängs ut kollinummer hit och dit och man diskuterar enskilda angelägenheter i strid mot GDPR. Man har inte kundernas medgivande för att göra detta och det hör inte heller till att de skulle behöva hantera kundernas uppgifter offentligt på Trustpilot för att kunna uppfölja sina åtaganden. Det är bättre att bemöta kunderna generellt än att hålla på med keyboard warrior fasoner.	1
Fick aldrig tillbaka mina knivar! Otrevliga i sina svar, uppger inga namn eller telefonnummer , skyller på alla andra såsom mig, Postnord osvBara bluff alltihop! Tackar för mig!Nu blir jag riktigt besviken, lyfta fram studier från Harvard! Varför är ni med på Trust om ni inte tar det på allvar?Om ni läser mitt inlägg så har jag haft en dialog med er om mina knivar. Oavsett om ni eller kunden har rätt eller fel så förväntas kunden bli bemött på ett trevligt och proffsigt sätt. Tillbaka till att ni i våra dialoger precis som nu skyller alltid någon annan eller annat. Vill vara tydlig med min upplevelse till era kunder och er.Lämna Trust om ni inte tar alla bedömningar på allvar!Ni behöver inte bemöta detta inlägg, läs igenom ert bemötande och ta en funderareJag bad er att inte kommentera, men ni kunde inte låta bli! Jag har lämnat min bedömning och håller fast vid den! Jag gillar inte hot!	1
Tog en vecka från det att knivarna skickades tills att de var åter  trots att expressfrakt var beställd. Tycker det är för lång tid (det var inte många mil den skulle fraktas). Slipningen var i övrigt bra. Kommer inte köpa igen pga tidsaspekten. Uppdatering för information. Brevet postades tisdag 21/1 kl 09. Min naiva tanke (med expressfrakt) var att jag skulle hinna få det innan helgen. Med logiken i svaret nedan borde jag fått det på torsdagen. Fick det istället på måndag eftermiddag. Uppdatering 2: Självklart kan jag inte få tillbaka det samma dag. Men om ni nu inte vet vilken dag jag lämnade in brevet så behöver ni inte heller i ett första svar till mig berätta för mig att jag inte skall lämna in brevet sent i veckan om jag vill ha tillbaka det samma vecka (PostNord hämtade brevet den 21/1). Felet ligger säkert hos PostNord men ert svar till mig här och privat via e-post gjorde att jag drog ner betyget. Ingen trevlig upplevelse alls.	1
Enligt recensioner på flera ställen verkar dom ha ett system att lura människor genom bra erbjudanden på sociala medier.  1. Fick aldrig några knivbrev2. Får en faktura 3. Mejlar kundtjänst som aldrig svarar4. Svarar när jag skriver en recension på google. (5 veckor senare)5. Vill ha betalt för knivbreven och leveransen. Ber om bevis att dom skickat ut det till mig så att jag kan kräva återbetalning från transportören. Något bevis finns tydligen inte. Lurendrejeri enligt mig och system att lura människor på pengar genom att få in dom på dyra abonnemang.	1
Hela hemsidan känns B… provocerande. Och kan inte förstå hur priserna kan vara så höga, förstår inte hur folk kan använda sig av denna tjänst. aldrig igen	1
Svindyr oseriös prenumerationstjänst! Jättedåligt slipade knivar! Inga telnr att ringa på! Akta er som synden för detta bluffföretag!	1
Jag kan tyvärr inte betygsätta utförandet av arbete då det aldrig skickat mig ett knivbrev. Men en faktura var dom snabba på att skicka ut. Har flertal gånger försökt få tag på kundtjänst men nu har 5 veckor gått och jag fortsätter att få påminnelser på samma faktura. Inte ett ord från Knivbrev som helt enkelt verkar ignorera mig?	1
Fick hem ett kuvert från Knivbrev. Fick sedan hjälp att slipa knivarna på annat håll. Nu ska Knivbrev ha 483kr betalt för knivslipningen som aldrig blev av. Det är det mest absurda jag någonsin varit med om. Även om man får betala för papperskuvertet, hur kan det kosta 483kr???????Blufföretag som är omöjliga att få kontakt med. Kundtjänsten hänvisar till att man har stängt pga sjukdom (bluff).Tar flera dagar att få svar på mejl.Nej akta er för detta företag.Det jag anger är inte felaktigt. Jag har all rätt i världen att vänta med betalning tills sista datumet. Trodde för övrigt den första räkningen var ett automatiskt utskick eftersom jag inte använt tjänsten. Jag sticker inte huvudet i sanden på något vis. Flertalet tillfällen har jag försökt nå ett via telefon men fått till mig att växeln inte är bemannad pga sjukdom. Jag är beredd att betala för pappersutskicket men inte för tjänsten eftersom den aldrig skedde.	1
Omöjliga att komma i kontakt med, konstiga svar när man mejlar och ändlös väntan utan svar när man ringer!Har abonnemang på 6 knivar per år, innan jag återfått knivarna ( som jag betalt ) kom en ny faktura för ytterligare slipning som jag aldrig beställt!	1
Skickade in en kniv när dom hade kampanj,blev fakturerad 572 spänn vilket inte kan stämma enligt någon uträkning. Bad dom redovisa vad som gjorde att summan blev så hög utan svar. Hänvisar man till prislistan får man ju ära denSvar till knivbrev:  (faktura nr 1030163) var i kontakt med er innan jag beställde knivbrev då jag inte var säker på att ni tog emot den typen av kniv.fick till svar att det bara var att skicka in den och att samma sak gällde som att skicka in vilken kniv som helst. Fruktansvärt oseriöst att försöka påstå att folk som har negativa erfarenheter inte ens är kunder. Och att strunta i att lösa problem med kunden och istället sitta på trustpilot och bete sig såhär ....Efter mycket om och men så visar det sig alltså att företaget tog betalt för slipning av 2 knivar trots att jag skickade 1. Företaget hävdar nu här på trustpilot att man inte kan skicka in 1 kniv men mailkonversationen mellan oss där jag specifikt frågade om tjänsten innan jag lade en beställning  säger något helt annat. Fick heller ingen ordersammanfattning med slutsumman när beställningen var gjord. Så företagen kan sätta vilken summa som helst på fakturan utan att kunden har någon koll.Högst beklagligt (och praktiskt för knivbrev) att kvänta tills nu med att rätta mig att dom inte tar in enskilda knivar när dom när som helst under konversationen vi hade hade kunnat göra det.  Nå ,där fick knivbrev lite extra fickpengar på min bekostnad. Det är också ett sätt att göra affärer på antar jag .	1
Brevet fick jag aldrig (säkert postnord som slarvat bort det) 714 kronor skulle ni ha trots att jag aldrig fick mina knivar slipade. 0 slipade knivar och 714 kronor fattigare!	1
Dom tar bort för mkt material på kniven	1
Omöjligt att komma i kontakt med deras kundtjänst och de skickar ut brev som inte är beställda.	1
VARNING! Lurendrejeri! ANVÄND EJ!Läs recensioner! Det är komiskt hur snabbt och aggressivt knivbrev svarar på negativa recensioner, TYDLIGT att detta företaget skiter i sina kunder!Riktigt dålig kundservice, 1h telefontid per dag där man inte kommer fram.Beställer man ett knivbrev får man en faktura på slipning innan den är gjord, vill man inte använda knivbrevet får man betala för de beställda skydden men nästan omöjligt att komma i kontakt med kundservice för att dem ska korrigera fakturan och ta bort kostnaden för slipningen som EJ ÄR UTFÖRD ÄNNU!Uppdatering efter "svar" från knivbrev:Min faktura förföll idag vill jag påpeka.Jag betalar gladeligen för porto och emballage men inte för en slipning jag inte kommer att bruka! Men detta är ej möjligt enligt er, kan ni vara hjälpsamma i frågan ändrar jag gärna min recension.Jag har aldrig varit med om sådant dåligt bemötande av ett företag.	1
Är så besviken har jobbat i kök (kock) köpte denna stekpanna trodde att det var ett bra köp men det var den sämsta panna jag använt gjorde allt som stod i beskrivningen diskar den aldrig när den är varm svår att gå bort beläggningen oljat in och bränt massor av gånger men allt fastnar rekommenderar köp den ej	1
Jag fick saker som jag inte hade beställt Inte ett	1
Riktigt usel kvalite på företagVet ärligt talat inte in detta är ett bluff företag? Fick en defekt kolstålspanna med repor och rost. Kontaktade företaget i så många vändor att jag tappar räkningen och ändå inget svar? Returen fick jag ingen återkoppling på och är fortfarande inte avslutad trots en månad tillbaka. Blir snart ett ARN ärende. Så himla usel och kompetenslös kundtjänst. Handlar man här får man vara beredd på all huvudvärk som tillkommer för de är inte mottagliga överhuvudtaget!	1
En termometer för proffs, kostar nästan 1300kr och går totalt sönder efter mindre än 2 år, spricker i plasten och on/off knappen går sönder. Värdelös kundtjänst som inte har intresse att ta hand om sin produkt och göra kund nöjd. Man kan tro att om produkten är en professional hemlighet borde företaget också vara mer prefessional.	1
De skickade SMSen med koden och instruktionerna för att hämta paketet till fel nummer.	1
Beställde varorna 12 mars, betalades av Klarna 14 mars och jag har ännu inte sett att de är på väg. Avsett som födelsedagspresent till min dotterdotter. Nu blir det en försenad present minst sagt.#3014/ Hans Henecke	1
Då min termometer är kvar i tullen enligt er Simon Wakeus. Så hur skall jag kunna ge ett svar	1
Fick hämta paketet på ett svårtillgängligt utlämningsställe långt från min bostad. Och med tanke på att frakten kostade 60:- för ett mycket litet paket tycker jag att detta inte var bra.	1
Grundlurad, köper direkt av ELON temometer Professional 799:-, stekspade 279, kolstålpanna 20 cm, 399:-, såskastrull 717:- mm som köptes,	1
Det påminde mig när jag fick göra HLR på min dotter som var redan död. Jag kunde bara se henne i dockan.När jag pratade med SOS alarm så guidade de mig på ett exemplariskt sätt med HLR när jag försökte att rädda henne.Det är bra att gå HLR och få öva innan när det väl händer.	1
Jag arbetar på ett musik/skivbolag som hjälper artister ge ut musik, främst digitalt men ibland även fysiskt och då har vi tagit hjälp av Skivtryck vid två tillfällen. Vid båda tillfällena, men framförallt det senaste tillfället så har det blivit tydligt för mig hur fragmenterat företaget är och att deras affärsmodell till störst del går ut på merförsäljning på ett nästan oärligt vis. Man bollas mellan olika personer som inte verkar prata med varandra. I var och varannat mail får man "Jaha, vill du ha X. Då kostar det extra". Ett exempel på det kan vara att om man vill att artistens namn ska visas när man lyssnar på CD-skivan så kostar det 500kr extra. Detta framgår inte på något tydligt sätt förens efter att man har beställt. När man uppmärksammar Skivtryck om detta så får man bara nya förslag på att man kan betala mer. Även i de medelstora projekten vi gör (15-20TKR) så finns det inget möjlighet för dem att ens nämna saker som ovan nämnt med artistnamnen. I det senaste projektet (och det sista) vi gjorde med dem så utförde de till och med jobb som vi inte hade beställt, men som de ändå försökte få betalt för. Men när vi synade dem om det så vek dem sig direkt. Vilket bara känns oseriöst. Utöver denna ovilja att erbjuda god service så är det även en hänsynslöst långsam hemsida. Vilket är värt att nämna. Vi kommer inte att anlita dem igen, och det tycker jag inte du ska göra heller.	1
